,task_id,pipeline_id,y
3074,448,39,0.934898
3075,602,25,0.9348505654280715
3076,208,27,0.9348370927318296
3077,93,168,0.9347508224791172
3078,573,77,0.9347396449704142
3079,588,289,0.9347123617744504
3080,588,290,0.9347123617744504
3081,588,291,0.9347123617744504
3082,34,150,0.93469774193788
3083,33,61,0.9346850144144672
3084,602,20,0.9346638579768252
3085,185,6,0.934656
3086,350,1,0.934635
3087,588,292,0.9346069446237254
3088,588,293,0.9346069446237254
3089,588,294,0.9346069446237254
3090,588,295,0.9345983391420334
3091,8,14,0.9345936613913618
3092,8,56,0.934546913122321
3093,546,14,0.9345242854925514
3094,41,73,0.93450249709157
3095,559,9,0.9343926315281864
3096,460,147,0.9343434343434344
3097,41,20,0.934325632553754
3098,548,32,0.9342529464616036
3099,441,14,0.9341770813000296
3100,493,6,0.934123
3101,402,57,0.934047868951717
3102,41,25,0.9340337173343825
3103,407,46,0.93398
3104,93,6,0.933974
3105,602,74,0.9339735077464204
3106,554,17,0.9338395580237504
3107,11,156,0.9338319230281396
3108,599,154,0.933806830032683
3109,211,4,0.933794466403162
3110,41,37,0.9337882450874884
3111,602,170,0.933783
3112,33,296,0.9337476585888148
3113,41,77,0.9337389544377526
3114,15,114,0.9337236111111112
3115,602,17,0.9337124034900768
3116,41,72,0.9336767378807046
3117,59,87,0.933642
3118,551,6,0.933642
3119,68,68,0.9336020042005956
3120,93,58,0.9335944599640676
3121,329,4,0.9335839598997492
3122,159,27,0.9335511982570808
3123,34,6,0.933522
3124,33,4,0.9334434828644708
3125,402,0,0.9334267602377314
3126,559,240,0.9334161161209432
3127,548,49,0.9333676866973204
3128,338,4,0.9333333333333336
3129,448,120,0.9333253035631424
3130,573,25,0.9332781065088758
3131,491,6,0.933272
3132,548,4,0.9332421647904446
3133,573,20,0.9332168639053254
3134,13,156,0.9331079166666666
3135,506,11,0.9330049261083744
3136,559,20,0.9329178119625148
3137,34,58,0.9328937579697778
3138,573,5,0.932842
3139,448,51,0.9327537826085944
3140,559,15,0.9327430036488724
3141,41,17,0.9326275311465626
3142,373,11,0.9326195111399525
3143,119,15,0.9325707228196864
3144,334,4,0.9325443786982248
3145,559,25,0.9325400652617704
3146,569,3,0.932494363297716
3147,494,5,0.932472
3148,335,6,0.932452
3149,338,6,0.932381
3150,574,154,0.9323629667448896
3151,559,45,0.9323270804198612
3152,8,108,0.9322924950544016
3153,559,77,0.9322668016910192
3154,554,15,0.9321609592049872
3155,126,1,0.932096
3156,8,147,0.9320236358391032
3157,574,233,0.9319767789398784
3158,548,156,0.9319671264732308
3159,21,71,0.9319580125399832
3160,448,17,0.9319480856200152
3161,548,6,0.931894455895566
3162,605,2,0.9316801619433198
3163,41,26,0.931678006732719
3164,41,39,0.9316750837364224
3165,41,88,0.9316653967304152
3166,41,63,0.9316610303015193
3167,373,15,0.9316461172398876
3168,576,262,0.9315686964231774
3169,14,44,0.9315518055555556
3170,81,4,0.9315468921724264
3171,548,152,0.9314518260134244
3172,41,69,0.931395559167127
3173,344,5,0.931364
3174,600,42,0.9312724921277554
3175,139,150,0.9310120970605176
3176,548,58,0.9310091961312827
3177,226,11,0.9309827456864216
3178,139,152,0.9309432970483492
3179,71,1,0.930936
3180,139,58,0.9308901118015672
3181,41,71,0.9308004400630104
3182,139,6,0.930794
3183,139,32,0.930769623809021
3184,246,5,0.930612
3185,407,45,0.930574303821612
3186,478,147,0.9304863418235512
3187,554,108,0.9304490014446732
3188,574,114,0.9304152675131068
3189,12,0,0.9302945833333336
3190,78,4,0.93015694407358
3191,554,33,0.9301476975394312
3192,139,250,0.9300881588369456
3193,139,160,0.9300881588369456
3194,388,5,0.930072
3195,547,147,0.9300670969443472
3196,501,42,0.9300069673827712
3197,345,5,0.929905
3198,69,185,0.9297751201407348
3199,467,15,0.9297215046533848
3200,573,71,0.9297146449704144
3201,479,14,0.9296544510372022
3202,174,27,0.9296296296296296
3203,559,19,0.9296065004581184
3204,548,158,0.929535965329528
3205,456,4,0.9294749530430068
3206,559,107,0.929443
3207,4,210,0.9293662347091498
3208,4,243,0.9293662347091498
3209,559,2,0.9293131439777532
3210,559,36,0.9291664657375706
3211,559,46,0.929048
3212,243,5,0.929042
3213,448,46,0.929016
3214,173,1,0.929013
3215,501,297,0.928998
3216,501,26,0.9288987183845464
3217,429,27,0.9286601307189544
3218,602,2,0.9285350098792096
3219,602,36,0.9285074343637136
3220,602,51,0.9284886489137844
3221,501,2,0.9284103348939216
3222,468,14,0.9283888265369746
3223,470,147,0.9283725862754628
3224,448,9,0.9283641823136448
3225,76,156,0.9282407322508988
3226,53,75,0.9282121088261172
3227,331,6,0.92821
3228,575,2,0.9281592249368154
3229,553,5,0.928075
3230,554,16,0.928067
3231,405,15,0.9280083866738486
3232,559,51,0.9279870119432256
3233,407,16,0.927954
3234,468,4,0.927910052910053
3235,448,36,0.9278503020790816
3236,501,17,0.9278497063604364
3237,559,16,0.927842
3238,21,56,0.9277136612207754
3239,539,5,0.927634
3240,559,71,0.9275174663568512
3241,600,77,0.9274839743589745
3242,222,4,0.9273705853894532
3243,15,57,0.92734
3244,559,3,0.9271712398128948
3245,405,49,0.9271684100201012
3246,21,75,0.9271140745528614
3247,110,5,0.927113
3248,588,298,0.9270255152532164
3249,588,299,0.9270255152532164
3250,588,300,0.9270255152532164
3251,588,301,0.9270255152532164
3252,588,302,0.9270255152532164
3253,588,303,0.9270255152532164
3254,588,304,0.9270255152532164
3255,77,14,0.9270123456790124
3256,559,13,0.9269823664625226
3257,559,74,0.9269743292986772
3258,559,37,0.9269622735529086
3259,566,57,0.9269620532328186
3260,588,305,0.9269566713996816
3261,588,306,0.9269566713996816
3262,95,4,0.9269469013804008
3263,559,91,0.9269381620613718
3264,559,88,0.926914050569835
3265,334,5,0.926864
3266,41,36,0.9268045782645442
3267,600,93,0.9266616059379216
3268,115,4,0.9266
3269,578,158,0.9265625
3270,585,27,0.9265306122448976
3271,21,208,0.9264677116200748
3272,15,0,0.9264333333333334
3273,377,6,0.926301
3274,405,6,0.926287
3275,579,197,0.9262379766352786
3276,81,90,0.926195
3277,566,0,0.9261332755797368
3278,578,49,0.9260416666666668
3279,235,6,0.925955
3280,89,1,0.925943
3281,559,39,0.9259013679252864
3282,21,9,0.9258383582381507
3283,14,58,0.9258333333333332
3284,575,20,0.9257463668913226
3285,559,17,0.9257084759929916
3286,606,42,0.9256653350937212
3287,402,307,0.9256236453791942
3288,562,242,0.9256228791265134
3289,14,49,0.9255555555555556
3290,578,6,0.9255208333333332
3291,573,2,0.925460946745562
3292,53,9,0.9254281161896832
3293,445,6,0.925337
3294,600,81,0.9253261358524516
3295,434,14,0.9252350232725268
3296,559,76,0.9251981160887944
3297,559,24,0.9250735400491874
3298,575,42,0.9250368576242628
3299,115,6,0.925
3300,578,225,0.925
3301,7,73,0.9249156165609416
3302,21,308,0.924817785186382
3303,21,13,0.924647689677754
3304,559,274,0.924611403128064
3305,11,59,0.9245864212071246
3306,11,309,0.9245864212071246
3307,11,158,0.9245864212071246
3308,556,10,0.9245580808080808
3309,53,3,0.92453635537697
3310,71,27,0.9245283018867924
3311,478,6,0.924488
3312,14,6,0.924444
3313,481,4,0.924401356219538
3314,540,5,0.92437
3315,21,0,0.9243457701499392
3316,448,236,0.9243212508167185
3317,307,27,0.9242424242424242
3318,307,4,0.9242424242424242
3319,575,73,0.9242286225779276
3320,575,72,0.9241680707666384
3321,605,20,0.9241160906182836
3322,464,27,0.9240911418330772
3323,488,14,0.9240145967329289
3324,554,45,0.9240116340134372
3325,21,310,0.9240098315203986
3326,464,14,0.9240084485407066
3327,454,6,0.923937
3328,77,13,0.9238058361391694
3329,448,15,0.9237336282895708
3330,8,83,0.9237220862182658
3331,557,5,0.923561
3332,265,5,0.923503
3333,578,152,0.9234375
3334,578,32,0.9234375
3335,21,14,0.923363468587612
3336,21,46,0.923308
3337,458,4,0.9232972023669698
3338,556,60,0.9232954545454548
3339,478,4,0.923218899963086
3340,554,35,0.923162
3341,8,68,0.9231063056379822
3342,557,14,0.9230792297979796
3343,33,1,0.9230717336374232
3344,21,45,0.9229807536931988
3345,501,16,0.922927
3346,460,27,0.922799422799423
3347,448,16,0.92274
3348,547,5,0.9224009411658716
3349,575,25,0.9223791596461668
3350,402,137,0.9223100013968804
3351,552,15,0.9222792815638536
3352,452,11,0.9221826560536236
3353,313,5,0.922176
3354,33,49,0.9220734437479672
3355,216,4,0.922043010752688
3356,21,3,0.9220112092940186
3357,455,6,0.921984
3358,464,11,0.921915002560164
3359,605,297,0.921784
3360,251,5,0.921626
3361,34,38,0.921601
3362,297,5,0.921559
3363,30,65,0.921439
3364,489,6,0.921415
3365,575,51,0.9210351727042964
3366,496,15,0.9209883843196968
3367,501,69,0.9208817305860044
3368,153,5,0.920879
3369,21,12,0.9208673169984948
3370,21,23,0.9205016116549442
3371,575,9,0.9205007371524854
3372,575,8,0.9204862573715248
3373,126,5,0.920448
3374,559,5,0.92044
3375,434,5,0.920405
3376,558,1,0.92040449504521
3377,564,4,0.920391156462585
3378,21,114,0.9203187589831692
3379,33,44,0.9203172369804876
3380,33,32,0.9202250445333044
3381,575,17,0.920224304970514
3382,203,5,0.920224
3383,21,176,0.920183
3384,602,9,0.9201656858213276
3385,21,57,0.9201401586991096
3386,76,14,0.9200849690793952
3387,33,158,0.9200272066638128
3388,4,311,0.9199867222089112
3389,602,75,0.9199489036709124
3390,573,36,0.9199405325443788
3391,452,27,0.9198261416003352
3392,7,162,0.9198119383104648
3393,238,5,0.919765
3394,539,15,0.919755575467941
3395,433,147,0.9196724705771157
3396,62,2,0.9195741372008782
3397,252,27,0.9193944457102352
3398,37,61,0.919382000846838
3399,41,5,0.9192808495507664
3400,33,58,0.9192684984343112
3401,7,224,0.919267146939345
3402,100,1,0.919237
3403,501,93,0.9192255421680032
3404,501,20,0.9192008009747192
3405,501,81,0.9191895301869468
3406,575,77,0.9190416464972748
3407,68,22,0.9189535134957668
3408,546,6,0.918919
3409,433,1,0.91886
3410,21,47,0.9187666374669377
3411,407,8,0.9187456109550562
3412,501,25,0.9187434859622996
3413,147,5,0.918722
3414,22,6,0.918631
3415,62,75,0.91846704321104
3416,437,1,0.918453
3417,8,62,0.91839762611276
3418,62,93,0.9182792440321724
3419,490,5,0.918275
3420,62,73,0.9182470453972968
3421,471,14,0.9181961289399304
3422,276,14,0.918115038115038
3423,574,61,0.918065865105821
3424,84,168,0.917940309758772
3425,72,6,0.917936
3426,72,168,0.9178204423394088
3427,573,42,0.9177195266272188
3428,33,27,0.9175831176241096
3429,493,4,0.9174815010570824
3430,226,5,0.917479
3431,416,4,0.9174107142857144
3432,451,4,0.9173656118947768
3433,62,25,0.9173431156193432
3434,454,4,0.9173187923187924
3435,33,6,0.917281
3436,575,76,0.917236204717776
3437,606,82,0.917083
3438,446,90,0.917033
3439,556,1,0.9169823232323232
3440,62,20,0.9169340900420044
3441,8,61,0.9169139465875372
3442,321,1,0.916883
3443,575,3,0.916880791912384
3444,606,72,0.9168427233235328
3445,407,9,0.9166695926966292
3446,605,25,0.916617465137202
3447,436,1,0.916602
3448,95,27,0.9165207284190748
3449,21,312,0.91636
3450,602,46,0.916295
3451,62,77,0.9162724257851927
3452,602,45,0.916249908156602
3453,10,60,0.9161111111111112
3454,569,9,0.9160498970689148
3455,45,0,0.9159346823974578
3456,606,77,0.9158704237905608
3457,10,10,0.9158333333333336
3458,1,313,0.915823135040466
3459,1,314,0.915823135040466
3460,21,101,0.915794
3461,356,5,0.915789
3462,21,40,0.9157219278624948
3463,21,174,0.915709
3464,21,315,0.915709
3465,501,36,0.9156667155692674
3466,371,6,0.915625
3467,407,76,0.9155854985955056
3468,41,47,0.9155541910725994
3469,21,316,0.9155220656398568
3470,163,27,0.915499533146592
3471,41,56,0.9154979096832638
3472,7,65,0.91549
3473,452,147,0.915427314620863
3474,21,15,0.9153859892329542
3475,75,41,0.9153091115524868
3476,606,5,0.915267
3477,559,56,0.915107456880616
3478,606,81,0.9150791665818672
3479,41,68,0.9149500544588708
3480,163,4,0.9149159663865546
3481,163,14,0.914912057326918
3482,407,317,0.914703
3483,602,16,0.914585
3484,575,15,0.9144955770850884
3485,59,114,0.9144286079531176
3486,59,49,0.9141955956784178
3487,76,59,0.914125
3488,76,0,0.9141247061326137
3489,76,318,0.9141247061326137
3490,76,158,0.9141247061326137
3491,59,32,0.914073057173432
3492,21,80,0.9139827012867724
3493,574,52,0.9139025916969814
3494,21,52,0.91387639159388
3495,156,6,0.913773
3496,62,42,0.91355269429443
3497,458,27,0.9134954193093728
3498,206,5,0.913472
3499,33,154,0.9134160585790017
3500,77,80,0.913413019079686
3501,77,32,0.9133333333333332
3502,59,58,0.9132889687122524
3503,59,6,0.913271
3504,554,0,0.9131838500446215
3505,243,1,0.913157
3506,41,10,0.9130946495971972
3507,57,297,0.913011
3508,62,3,0.9129256012546528
3509,600,75,0.912828947368421
3510,263,5,0.912798
3511,10,48,0.9127777777777776
3512,573,74,0.91273550295858
3513,0,3,0.9127240515842274
3514,108,27,0.912650381644512
3515,41,83,0.912621587905566
3516,575,74,0.9124868365627632
3517,552,90,0.912429
3518,338,27,0.9123809523809524
3519,41,64,0.9122997370375788
3520,15,60,0.9122222222222224
3521,558,27,0.9121922398335864
3522,62,41,0.912082091601253
3523,76,10,0.9120060491142108
3524,15,10,0.9119444444444446
3525,45,57,0.9118760469200008
3526,479,27,0.9118586331701088
3527,487,27,0.911698956780924
3528,17,319,0.911669507130734
3529,559,47,0.91163942068123
3530,365,1,0.911587
3531,57,317,0.911565
3532,62,99,0.911541
3533,471,4,0.9114975933157752
3534,554,57,0.9114903883311084
3535,2,213,0.9114864864864866
3536,228,6,0.911433
3537,559,68,0.9114103615116298
3538,15,48,0.9113888888888888
3539,579,10,0.9113798953523602
3540,190,1,0.911232
3541,62,9,0.9111600243044072
3542,585,1,0.911116
3543,77,156,0.9111111111111112
3544,129,1,0.911111
3545,21,11,0.9110910776400948
3546,211,6,0.911067
3547,575,45,0.9109388163437236
3548,62,71,0.9108875282367176
3549,606,25,0.910773127615047
3550,4,114,0.9107439502037892
3551,310,15,0.9107142857142856
3552,15,68,0.9105638888888888
3553,15,61,0.9105555555555556
3554,235,1,0.910375
3555,433,14,0.9103640356072996
3556,240,1,0.910317
3557,13,153,0.910240972222222
3558,554,19,0.9102349691545388
3559,327,5,0.910107
3560,554,1,0.910094
3561,548,231,0.9100734633476032
3562,41,48,0.909957963639534
3563,21,38,0.909828
3564,350,5,0.909771
3565,606,71,0.9097555606090124
3566,46,320,0.909733
3567,10,62,0.9097222222222222
3568,575,13,0.909709351305813
3569,62,208,0.9097028809106714
3570,41,0,0.9096053845010446
3571,57,111,0.909402
3572,358,5,0.909357
3573,267,1,0.909351
3574,106,6,0.9093
3575,460,4,0.9092970521541948
3576,226,14,0.909217169157154
3577,82,1,0.90921
3578,276,11,0.9091408615092824
3579,21,4,0.9091052125768618
3580,407,5,0.909092
3581,490,11,0.9090501792114696
3582,4,321,0.9090295426461756
3583,552,27,0.908776968020526
3584,53,108,0.9085835576425684
3585,390,6,0.908566
3586,57,101,0.908512
3587,452,14,0.9084916848518196
3588,575,5,0.908459
3589,505,27,0.9083743842364532
3590,407,68,0.908365582879618
3591,398,6,0.908347
3592,402,46,0.908169
3593,105,27,0.907927356078516
3594,81,5,0.9078900401100914
3595,53,15,0.9078750536216488
3596,154,5,0.907775
3597,62,51,0.907686409817915
3598,75,86,0.9075506491092236
3599,10,61,0.9075
3600,53,4,0.9073131650311742
3601,501,46,0.907298
3602,57,56,0.907268
3603,606,20,0.9072118555562332
3604,583,14,0.907138391667884
3605,541,4,0.9071348502304148
3606,506,14,0.9071120689655172
3607,226,1,0.906977
3608,264,322,0.9069546316649492
3609,602,208,0.9069265943992564
3610,522,5,0.906897
3611,501,75,0.9068318522132318
3612,79,86,0.9066185325248768
3613,575,88,0.9065027379949452
3614,575,96,0.9065027379949452
3615,62,17,0.9063927542470316
3616,575,71,0.9063246160141204
3617,602,13,0.9063114555705428
3618,602,167,0.9063099874022637
3619,458,147,0.9062999876953364
3620,40,323,0.906111111111111
3621,21,16,0.906099
3622,448,3,0.9060767282706575
3623,20,87,0.906036
3624,439,14,0.9059947299077732
3625,102,4,0.905784698529662
3626,323,1,0.905776
3627,573,47,0.9057325443786982
3628,476,6,0.905617
3629,62,324,0.9055512718920607
3630,41,57,0.905508340094492
3631,239,5,0.905506
3632,501,208,0.9054081854709026
3633,62,36,0.9052892738483193
3634,62,15,0.905278418623072
3635,211,11,0.9051383399209486
3636,57,325,0.905062
3637,441,27,0.9049576441377296
3638,542,5,0.904929
3639,559,108,0.904831942903988
3640,53,45,0.9047388015793908
3641,600,26,0.9047317813765182
3642,15,27,0.9047222222222222
3643,8,87,0.904637
3644,62,45,0.9045763579471748
3645,216,15,0.9045698924731184
3646,77,150,0.9044444444444444
3647,602,3,0.9044101492332436
3648,388,1,0.904367
3649,78,150,0.9042299055966746
3650,57,30,0.90422
3651,388,15,0.9041827897549292
3652,501,14,0.9041595559556348
3653,575,36,0.904116206823926
3654,78,32,0.9040963588185512
3655,62,74,0.9039987687199385
3656,464,6,0.903994
3657,606,26,0.9038821610014856
3658,212,15,0.903755044744692
3659,587,147,0.903713474025974
3660,78,152,0.9036296743835928
3661,15,62,0.903611111111111
3662,8,225,0.903560830860534
3663,8,213,0.903560830860534
3664,602,14,0.9035358976474156
3665,37,62,0.903523037838254
3666,505,15,0.903448275862069
3667,62,186,0.9033175497449576
3668,78,58,0.9031627142638438
3669,211,1,0.903162
3670,559,103,0.903003488129109
3671,501,9,0.902961183612912
3672,505,14,0.902855603448276
3673,12,4,0.9028431944444444
3674,77,6,0.902778
3675,276,4,0.9026056826056826
3676,455,147,0.902540773180308
3677,12,150,0.9025
3678,105,4,0.902399719381182
3679,456,6,0.902354
3680,329,6,0.902256
3681,575,184,0.9022535804549284
3682,602,15,0.9022139518250796
3683,602,0,0.9021255491505844
3684,600,71,0.90210598165642
3685,78,6,0.902096
3686,78,158,0.9020956385470388
3687,12,156,0.9019444444444444
3688,407,57,0.9018894838483146
3689,12,58,0.9016666666666668
3690,10,4,0.9012969444444444
3691,559,1,0.901247
3692,541,27,0.9012321428571428
3693,548,326,0.9011614079594102
3694,276,15,0.9010672210672211
3695,569,10,0.900990099009901
3696,552,10,0.9009714446742648
3697,501,4,0.9009038759680816
3698,3,2,0.9007853619299544
3699,59,242,0.9007230183480424
3700,45,10,0.9007184759278971
3701,181,5,0.900613
3702,12,6,0.900556
3703,461,6,0.90055
3704,557,0,0.9004900568181814
3705,301,1,0.900487
3706,44,4,0.9004585537918871
3707,552,4,0.9004142985339615
3708,274,15,0.9003914090726617
3709,605,47,0.9003598740440846
3710,276,6,0.900249
3711,130,27,0.9000000000000001
3712,276,5,0.899958
3713,455,4,0.8999546964663243
3714,598,327,0.899805
3715,3,25,0.899735267039067
3716,407,13,0.8995962078651686
3717,40,15,0.8995555555555556
3718,87,80,0.8994948308270677
3719,559,264,0.8994872289466493
3720,12,32,0.8994444444444444
3721,77,58,0.8994444444444444
3722,77,152,0.8994444444444444
3723,482,4,0.8993624772313297
3724,471,27,0.8993506493506493
3725,45,60,0.8992620078387749
3726,12,44,0.8991666666666667
3727,402,328,0.8991471814738607
3728,405,10,0.899117811616689
3729,285,6,0.899043
3730,8,0,0.8990319403231126
3731,487,5,0.899031
3732,77,329,0.899026936026936
3733,494,4,0.8987968024716354
3734,212,14,0.8987688622345301
3735,45,27,0.8987510025138034
3736,183,5,0.898551
3737,407,15,0.8984528616573034
3738,252,4,0.898331687805372
3739,13,68,0.8983126388888888
3740,21,68,0.898287138228115
3741,606,2,0.8982827346967415
3742,166,5,0.898258
3743,501,0,0.8982422583711506
3744,488,6,0.898235
3745,8,57,0.8982214927464556
3746,85,1,0.898194
3747,62,330,0.8981520892249605
3748,548,138,0.8981226190778065
3749,559,65,0.8979702142707882
3750,388,11,0.8979178183158283
3751,579,0,0.8978858751338521
3752,556,27,0.8977272727272729
3753,579,331,0.8976811349209991
3754,62,11,0.8976028445780335
3755,21,89,0.8974834369498473
3756,13,114,0.8974686111111112
3757,190,5,0.897376
3758,21,108,0.8973643700938077
3759,15,1,0.8972222222222223
3760,579,236,0.8969107673320187
