,dataset_id,dataset_name,run_label,run_date,model_path,history_path,f1,roc_auc,accuracy,logloss,precision,inference_sec,fit_time_sec,task_type,model_str,automl_time_sec,automl_timeout_min,meta_learning_time_sec
0,179,adult,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:37,datasets\adult\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\72f95274-0c4b-4e09-9e42-050453fa7047.json,datasets\adult\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\72f95274-0c4b-4e09-9e42-050453fa7047.json,-0.839,-0.931,-0.839,0.329,-0.784,0.174018498044461,14434.342610416004,classification,"/n_lgbm_{'num_leaves': 33, 'colsample_bytree': 0.40174198851337545, 'subsample': 0.9419887738447973, 'subsample_freq': 10, 'learning_rate': 0.11148010581329006, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 0.0007973184394240295, 'reg_lambda': 0.011321630690165604}",14400,240,0
1,1169,airlines,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:43,datasets\airlines\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\6bf24fcb-95db-41c9-a748-fd6e255794dd.json,datasets\airlines\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\6bf24fcb-95db-41c9-a748-fd6e255794dd.json,-0.67,-0.723,-0.67,0.608,-0.667,2.1302567031234503,25276.34173402586,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'n_estimators': 100, 'criterion': 'gini', 'max_features': 0.5452712186504541, 'min_samples_split': 10, 'min_samples_leaf': 9, 'bootstrap': True}",14400,240,0
2,41147,albert,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:41,datasets\albert\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\c7105c27-a675-4223-b50b-0a53252e64f8.json,datasets\albert\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\c7105c27-a675-4223-b50b-0a53252e64f8.json,-0.667,-0.728,-0.667,0.615,-0.667,9.291338358074428,19071.568185557146,classification,"/n_rf_{'n_jobs': 1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.06847609192461072, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 100}",14400,240,0
3,4135,amazon_employee_access,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:36,datasets\amazon_employee_access\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\23bd4689-be68-43ca-b032-85680b5b2e87.json,datasets\amazon_employee_access\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\23bd4689-be68-43ca-b032-85680b5b2e87.json,-0.948,-0.87,-0.948,0.186,-0.797,0.0859665758907795,14489.133214134725,classification,"/n_rf_{'n_jobs': 1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.5498858626587763, 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 100}",14400,240,0
4,41138,apsfailure,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:43,datasets\apsfailure\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\b5f82ba8-57d1-4771-b55f-d65111cfad7d.json,datasets\apsfailure\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\b5f82ba8-57d1-4771-b55f-d65111cfad7d.json,-0.99,-0.991,-0.99,0.025,-0.827,0.8646373569499701,14545.561196985887,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 85, 'colsample_bytree': 0.41629640129166967, 'subsample': 0.8853231433661228, 'subsample_freq': 10, 'learning_rate': 0.09039782682607396, 'n_estimators': 100, 'class_weight': 'balanced', 'reg_alpha': 2.1869673880667033, 'reg_lambda': 4.824525031559716}",14400,240,0
5,40981,australian,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:36,datasets\australian\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\56929e9b-565d-4ca4-84ca-3c4e077cdf5a.json,datasets\australian\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\56929e9b-565d-4ca4-84ca-3c4e077cdf5a.json,-0.87,-0.938,-0.87,0.314,-0.869,0.0284924656152725,10185.8847505562,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.4960994608127615, 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 100}",14400,240,0
6,1461,bank-marketing,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:36,datasets\bank-marketing\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\430b4c83-50f2-4277-89e6-e0bbb7109caa.json,datasets\bank-marketing\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\430b4c83-50f2-4277-89e6-e0bbb7109caa.json,-0.907,-0.936,-0.907,0.195,-0.793,0.250274172052741,14504.855672029778,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.1985784579736331, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 100}",14400,240,0
7,1464,blood-transfusion-service-center,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:38,datasets\blood-transfusion-service-center\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\5f1fdf55-8504-47ae-82c3-9e055d86588f.json,datasets\blood-transfusion-service-center\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\5f1fdf55-8504-47ae-82c3-9e055d86588f.json,-0.733,-0.759,-0.733,0.479,-0.551,0.0164021248929202,6599.849379697116,classification,"(((((/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.39253168820410606};;(/n_normalization;)/n_scaling;;/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.8220248079241079};)/n_pca_{'svd_solver': 'full', 'n_components': 0.5841632488196055};)/n_qda;;(((/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.39253168820410606};;(/n_normalization;)/n_scaling;;/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.8220248079241079};)/n_pca_{'svd_solver': 'full', 'n_components': 0.5841632488196055};;((/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.39253168820410606};;(/n_normalization;)/n_scaling;;/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.8220248079241079};;/n_normalization;)/n_logit_{'C': 4.4613069380729495}",14400,240,0
8,991,car,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:38,datasets\car\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\e33bb9e6-f49f-4e5b-a7d8-a417089edea9.json,datasets\car\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\e33bb9e6-f49f-4e5b-a7d8-a417089edea9.json,-0.988,-1.0,-0.988,0.018,-0.958,0.1761821499094367,14416.753451433033,classification,"((((/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.23602366914290243};)/n_scaling;;/n_pca_{'svd_solver': 'full', 'n_components': 0.18258816874310488};;/n_pca_{'svd_solver': 'full', 'n_components': 0.775172714199411};)/n_knn_{'n_neighbors': 6, 'p': 1, 'weights': 'uniform'};;((/n_pca_{'svd_solver': 'full', 'n_components': 0.23602366914290243};)/n_qda;)/n_logit_{'C': 7.306809817234036};;(/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.23602366914290243};)/n_scaling;)/n_scaling;;((/n_normalization;)/n_normalization;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.6285863798502828, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 100};;((/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.23602366914290243};)/n_scaling;;/n_pca_{'svd_solver': 'full', 'n_components': 0.18258816874310488};;/n_pca_{'svd_solver': 'full', 'n_components': 0.775172714199411};)/n_knn_{'n_neighbors': 6, 'p': 1, 'weights': 'uniform'};;(/n_normalization;)/n_normalization;)/n_logit_{'C': 8.194681412982234}",14400,240,0
9,41142,christine,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:38,datasets\christine\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\c70766b7-2f10-4f8d-ac9e-516160b74b70.json,datasets\christine\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\c70766b7-2f10-4f8d-ac9e-516160b74b70.json,-0.721,-0.828,-0.721,0.52,-0.722,1.61987336515449,15487.605660161937,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.13846542603662196, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 100}",14400,240,0
10,1216,click_prediction_small,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:43,datasets\click_prediction_small\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\1c790f29-af45-4550-8e08-62784451f42b.json,datasets\click_prediction_small\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\1c790f29-af45-4550-8e08-62784451f42b.json,-0.775,-0.5,-0.841,1.0,-0.036,0.3058658980298787,14619.023258256027,classification,"/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.20025308033149347, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",14400,240,0
11,1468,cnae-9,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:38,datasets\cnae-9\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\26a3defe-cd03-4b71-9d4e-b3a3e9fe2150.json,datasets\cnae-9\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\26a3defe-cd03-4b71-9d4e-b3a3e9fe2150.json,-0.963,-0.998,-0.963,0.155,-0.964,0.3092692398931831,14459.184126003878,classification,((/n_normalization;)/n_mlp;;/n_scaling;)/n_logit_{'C': 2.4208165279068483},14400,240,0
12,1591,connect-4,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:40,datasets\connect-4\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\941535d3-824c-4833-b497-3992ff67cd10.json,datasets\connect-4\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\941535d3-824c-4833-b497-3992ff67cd10.json,-0.788,-0.923,-0.813,0.478,-0.697,0.7926661549136043,15393.497758881887,classification,/n_mlp,14400,240,0
13,150,covertype,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:41,datasets\covertype\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\a700fbf6-7564-4f20-a0c8-ec4d62caebf6.json,datasets\covertype\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\a700fbf6-7564-4f20-a0c8-ec4d62caebf6.json,-0.97,-0.998,-0.97,0.11,-0.957,2.79678995301947,24398.016233871924,classification,"/n_rf_{'n_jobs': 1, 'n_estimators': 100, 'criterion': 'entropy', 'max_features': 0.3861067133303262, 'min_samples_split': 5, 'min_samples_leaf': 5, 'bootstrap': False}",14400,240,0
14,31,credit-g,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:36,datasets\credit-g\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\f93aa642-dcb1-4cae-abd5-d4b91f7cacc8.json,datasets\credit-g\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\f93aa642-dcb1-4cae-abd5-d4b91f7cacc8.json,-0.76,-0.86,-0.76,0.469,-0.731,0.0738065768964588,14407.0991138909,classification,"(((((/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.2021043914502019};)/n_scaling;)/n_normalization;)/n_pca_{'svd_solver': 'full', 'n_components': 0.34879283174059134};)/n_pca_{'svd_solver': 'full', 'n_components': 0.8643443604091058};;(/n_normalization;;/n_pca_{'svd_solver': 'full', 'n_components': 0.2021043914502019};)/n_scaling;;/n_pca_{'svd_solver': 'full', 'n_components': 0.2021043914502019};)/n_rf_{'n_jobs': 1, 'bootstrap': True, 'criterion': 'entropy', 'max_features': 0.06853217032458801, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",14400,240,0
15,41163,dilbert,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:41,datasets\dilbert\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\526a0fa9-984c-4d77-a24b-3b8d75a0715f.json,datasets\dilbert\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\526a0fa9-984c-4d77-a24b-3b8d75a0715f.json,-0.926,-0.995,-0.926,0.324,-0.926,0.9749667879659684,31311.211618867004,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'n_estimators': 100, 'criterion': 'gini', 'max_features': 0.6252085417873248, 'min_samples_split': 8, 'min_samples_leaf': 8, 'bootstrap': False}",14400,240,0
16,41164,fabert,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:41,datasets\fabert\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\a3099c07-7347-442d-af2e-c6da828facec.json,datasets\fabert\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\a3099c07-7347-442d-af2e-c6da828facec.json,-0.678,-0.926,-0.687,0.816,-0.673,1.243648329982534,14579.857816861942,classification,((/n_scaling;)/n_normalization;)/n_logit_{'C': 1.890084434078532},14400,240,0
17,40996,fashion-mnist,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:42,datasets\fashion-mnist\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\4f907841-cbd2-4b76-99bd-d0ad81d734c0.json,datasets\fashion-mnist\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\4f907841-cbd2-4b76-99bd-d0ad81d734c0.json,-0.882,-0.991,-0.884,0.388,-0.883,8.87570329499431,15694.866105386056,classification,/n_rf_{'n_jobs': 1},14400,240,0
18,41159,guillermo,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:42,datasets\guillermo\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\1304c9b3-925c-4229-a634-7c4f71d30acb.json,datasets\guillermo\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\1304c9b3-925c-4229-a634-7c4f71d30acb.json,-0.846,-0.918,-0.846,0.372,-0.864,15.845941721927376,17805.821122393012,classification,"/n_rf_{'n_jobs': 1, 'n_estimators': 100, 'criterion': 'entropy', 'max_features': 0.23474169837449266, 'min_samples_split': 4, 'min_samples_leaf': 11, 'bootstrap': False}",14400,240,0
19,41169,helena,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:42,datasets\helena\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\ff940377-5fc3-431b-a08c-ad518785a323.json,datasets\helena\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\ff940377-5fc3-431b-a08c-ad518785a323.json,-0.331,-0.894,-0.359,2.697,-0.247,1.5158788939006629,17019.133224307094,classification,"/n_lgbm_{'num_leaves': 32, 'colsample_bytree': 0.8, 'subsample': 0.8, 'subsample_freq': 10, 'learning_rate': 0.03, 'n_estimators': 100}",14400,240,0
20,4532,higgs,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:40,datasets\higgs\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\7fe782f6-15fe-4484-99e9-18ac56082502.json,datasets\higgs\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\7fe782f6-15fe-4484-99e9-18ac56082502.json,-0.721,-0.801,-0.721,0.539,-0.721,0.705727790016681,16387.690795070026,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.6220193354485872, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 100}",14400,240,0
21,41168,jannis,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:40,datasets\jannis\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\829ba9d0-1f18-4b9e-bdc1-5be310faa5f2.json,datasets\jannis\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\829ba9d0-1f18-4b9e-bdc1-5be310faa5f2.json,-0.717,-0.877,-0.722,0.682,-0.656,0.2974260160699487,14660.902645491997,classification,"/n_lgbm_{'num_leaves': 149, 'colsample_bytree': 0.9454840940698261, 'subsample': 0.902379632643298, 'subsample_freq': 10, 'learning_rate': 0.04024711982502798, 'n_estimators': 100, 'reg_alpha': 1.321179780780938e-08, 'reg_lambda': 8.495464218250065}",14400,240,0
22,41143,jasmine,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:36,datasets\jasmine\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\eb0e6cf8-be20-4f99-9446-8895c246590e.json,datasets\jasmine\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\eb0e6cf8-be20-4f99-9446-8895c246590e.json,-0.816,-0.885,-0.816,0.391,-0.835,0.0591292008757591,14409.496123236604,classification,"/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.08629217622135418, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",14400,240,0
23,41027,jungle_chess_2pcs_raw_endgame_complete,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:37,datasets\jungle_chess_2pcs_raw_endgame_complete\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\f608fe71-7422-42b7-bcd1-931ec6f54bb3.json,datasets\jungle_chess_2pcs_raw_endgame_complete\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\f608fe71-7422-42b7-bcd1-931ec6f54bb3.json,-0.909,-0.987,-0.909,0.195,-0.878,0.1824750127270817,14640.36470348388,classification,"((/n_logit_{'C': 5.97253696464033};;/n_normalization;)/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.7049950962750258, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",14400,240,0
24,1067,kc1,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:37,datasets\kc1\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\b8521ebd-55b3-42c7-9d8b-6f2556e46936.json,datasets\kc1\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\b8521ebd-55b3-42c7-9d8b-6f2556e46936.json,-0.872,-0.834,-0.872,0.329,-0.865,0.02882329095155,14405.001812962815,classification,"/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.06304091516869496, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",14400,240,0
25,1111,kddcup09_appetency,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:44,datasets\kddcup09_appetency\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\52b9adde-d445-4e83-9e54-e24e8402c72b.json,datasets\kddcup09_appetency\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\52b9adde-d445-4e83-9e54-e24e8402c72b.json,-0.982,-0.834,-0.982,0.075,-0.491,0.9619625420309604,14502.148574583,classification,"(/n_scaling;)/n_lgbm_{'num_leaves': 4, 'colsample_bytree': 0.6111598042665601, 'subsample': 0.5199855918876052, 'subsample_freq': 10, 'learning_rate': 0.06496454293022276, 'n_estimators': 100, 'reg_alpha': 0.3206441375097248, 'reg_lambda': 4.440687504877428e-08}",14400,240,0
26,3,kr-vs-kp,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:39,datasets\kr-vs-kp\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\21d3c523-ebf1-4943-958b-361bbbee329e.json,datasets\kr-vs-kp\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\21d3c523-ebf1-4943-958b-361bbbee329e.json,-0.994,-1.0,-0.994,0.022,-0.994,0.0531915160827338,14409.388832648983,classification,"((/n_normalization;)/n_rf_{'n_jobs': 1, 'bootstrap': True, 'criterion': 'gini', 'max_features': 0.9992264082896745, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100};;/n_normalization;)/n_logit_{'C': 1.3764338529813325}",14400,240,0
27,12,mfeat-factors,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:39,datasets\mfeat-factors\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\2ef7c848-1d2f-477e-9b09-daff0673b302.json,datasets\mfeat-factors\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\2ef7c848-1d2f-477e-9b09-daff0673b302.json,-0.97,-1.0,-0.97,0.084,-0.971,0.1580212251283228,14442.642479114002,classification,"(((((/n_pca_{'svd_solver': 'full', 'n_components': 0.7082412194510397};;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.17228918420366612, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100};)/n_logit_{'C': 7.3202103053701455};;(/n_pca_{'svd_solver': 'full', 'n_components': 0.7082412194510397};;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.17228918420366612, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100};)/n_pca_{'svd_solver': 'full', 'n_components': 0.7062564021930814};)/n_scaling;;(((/n_pca_{'svd_solver': 'full', 'n_components': 0.7082412194510397};;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.17228918420366612, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100};)/n_logit_{'C': 7.3202103053701455};;(/n_pca_{'svd_solver': 'full', 'n_components': 0.7082412194510397};;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.17228918420366612, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100};)/n_pca_{'svd_solver': 'full', 'n_components': 0.7062564021930814};;((/n_pca_{'svd_solver': 'full', 'n_components': 0.7082412194510397};;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'gini', 'max_features': 0.17228918420366612, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100};)/n_logit_{'C': 7.3202103053701455};;/n_scaling;)/n_logit_{'C': 1.358191226462968}",14400,240,0
28,41150,miniboone,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:40,datasets\miniboone\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\aaee1eb7-92a1-4950-a7f8-c149e639e688.json,datasets\miniboone\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\aaee1eb7-92a1-4950-a7f8-c149e639e688.json,-0.938,-0.981,-0.938,0.168,-0.923,0.4614817299880087,19348.167492132867,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.42346891263070235, 'min_samples_leaf': 9, 'min_samples_split': 5, 'n_estimators': 100}",14400,240,0
29,1486,nomao,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:37,datasets\nomao\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\402564d3-674c-4fb0-87db-a3bcc92e70ab.json,datasets\nomao\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\402564d3-674c-4fb0-87db-a3bcc92e70ab.json,-0.972,-0.995,-0.972,0.082,-0.967,0.9735286980867386,14696.426901342347,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.20716785477485494, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",14400,240,0
30,23517,numerai28.6,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:40,datasets\numerai28.6\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\13da0bd2-09e3-484b-a684-f908956a2415.json,datasets\numerai28.6\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\13da0bd2-09e3-484b-a684-f908956a2415.json,-0.52,-0.524,-0.52,0.692,-0.52,0.1064188168384134,14409.936289577046,classification,(/n_scaling;)/n_logit_{'C': 5.867387169218429},14400,240,0
31,1489,phoneme,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:39,datasets\phoneme\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\fe2f0fd2-2260-4d20-a1e5-e1246bf2a181.json,datasets\phoneme\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\fe2f0fd2-2260-4d20-a1e5-e1246bf2a181.json,-0.919,-0.969,-0.919,0.252,-0.902,0.0361982870381325,14430.569315681,classification,"((((/n_scaling;)/n_normalization;;/n_bernb;;/n_pca_{'svd_solver': 'full', 'n_components': 0.8587502788933719};)/n_lgbm_{'num_leaves': 61, 'colsample_bytree': 0.7596826340797088, 'subsample': 0.946022805774329, 'subsample_freq': 10, 'learning_rate': 0.012298246044589612, 'n_estimators': 100, 'reg_alpha': 0.3246791407022936, 'reg_lambda': 3.1460189620577466e-05};;/n_scaling;;/n_scaling;)/n_pca_{'svd_solver': 'full', 'n_components': 0.6665702302167638};;(/n_scaling;)/n_normalization;;/n_scaling;)/n_rf_{'n_jobs': 1, 'bootstrap': False, 'criterion': 'entropy', 'max_features': 0.21092260169218371, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",14400,240,0
32,41161,riccardo,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:42,datasets\riccardo\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\d4dca003-d875-4358-9a2d-60d4e26ce253.json,datasets\riccardo\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\d4dca003-d875-4358-9a2d-60d4e26ce253.json,-0.998,-1.0,-0.998,0.013,-0.996,3.5703811710700397,15325.259589697002,classification,"/n_lgbm_{'num_leaves': 199, 'colsample_bytree': 0.6030526229393677, 'subsample': 0.9572047448994833, 'subsample_freq': 10, 'learning_rate': 0.13924551011725694, 'n_estimators': 100, 'reg_alpha': 3.515042569653916e-05, 'reg_lambda': 1.7425260439416154e-05}",14400,240,0
33,41165,robert,FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1,2022-11-11 11:49:43,datasets\robert\models\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\0539a271-50b1-4602-95eb-a32d371191a9.json,datasets\robert\histories\FEDOT_SensitivityAnalysisPostprocessingOptimizerVer1\0539a271-50b1-4602-95eb-a32d371191a9.json,-0.464,-0.846,-0.468,1.684,-0.465,3.512253480963409,25232.866114127915,classification,"(/n_scaling;)/n_rf_{'n_jobs': 1, 'n_estimators': 100, 'criterion': 'gini', 'max_features': 0.6383990090861769, 'min_samples_split': 4, 'min_samples_leaf': 4, 'bootstrap': True}",14400,240,0
