task_id,pipeline_id,y
M4_Y13551,4581,-1152.214633538918
M4_Y13551,53,-1314.8889596956647
M4_Y13551,160,-1503.678849023642
M4_Y13551,14,-9040.85747314374
M4_Y13551,414,-1505.3738729148251
M4_Y13551,17,-1505.378301885741
M4_Y13551,532,-1505.3095359320118
M4_Y13551,18,-1505.3021896080788
M4_Y13551,404,-1353.0880646568237
M4_Y13551,4582,-1359.8199201909536
M4_Y13551,20,-1504.3997183371641
M4_Y13551,747,-1505.200089000172
M4_Y13551,4448,-1309.5116500877698
M4_Y13551,21,-1311.6927485569706
M4_Y13551,4583,-1313.1959391443136
M4_Y13802,701,-2158.8341634317353
M4_Y13802,28,-2423.9283970751567
M4_Y13802,0,-2191.5688372525765
M4_Y13802,1411,-2158.8341634317353
M4_Y13802,1369,-2158.8341634317353
M4_Y13802,556,-2193.1164708894817
M4_Y13802,4584,-2158.8341634317353
M4_Y13802,23,-2193.1187879361332
M4_Y13802,3083,-2158.8341634317353
M4_Y13802,31,-2158.8341634317353
M4_Y13802,1015,-2144.013675244846
M4_Y13802,74,-2158.8341634317353
M4_Y13802,4585,-2158.8341634317353
M4_Y13802,392,-2236.770428940802
M4_Y13802,3,-2162.0279681167785
M4_Y13802,24,-2239.988323726609
M4_Y13802,4,-2143.2550851760284
M4_Y13802,5,-2235.070511404368
M4_Y13802,4586,-2162.0279681167785
M4_Y13802,52,-2525.6605006545647
M4_Y13802,45,-2158.8341634317353
M4_Y13802,8,-2158.8341634317353
M4_Y13802,108,-2158.8341634317353
M4_Y13802,137,-2158.8341634317353
M4_Y13802,2569,-2158.8341634317353
M4_Y13802,151,-2158.8341634317353
M4_Y13802,38,-2522.8006973220863
M4_Y13802,410,-2371.6116578322267
M4_Y13802,305,-1535.5614160417929
M4_Y13802,43,-2789.3361441777984
M4_Y13802,69,-2433.2729778429098
M4_Y13802,77,-2158.8341634317353
M4_Y13802,13,-4010.9787351929003
M4_Y13802,14,-2335.8114099932186
M4_Y13802,15,-15175.573520654774
M4_Y13802,18,-2158.8341634317353
M4_Y13802,234,-2158.8341634317353
M4_Y13802,78,-2601.0055148538227
M4_Y13802,22,-15091.984553410768
M4_Y13802,1088,-2051.7199488497727
M4_Y13802,120,-1950.8714867979584
M4_Y13802,731,-1955.30153291657
M4_Y13802,37,-1933.9978945693892
M4_Y14055,133,-3022.7145251304546
M4_Y14055,213,-2429.1090101791096
M4_Y14055,4587,-2730.2691151661556
M4_Y14055,1121,-1551.8025970425454
M4_Y14055,293,-2537.41179974517
M4_Y14055,1280,-3216.086576609385
M4_Y14055,79,-5640.534543613858
M4_Y14055,202,-5656.651126586101
M4_Y14055,4479,-3363.703295504879
M4_Y14055,4588,-3363.2956183878136
M4_Y14055,4589,-2478.4059799619995
M4_Y14055,4590,-3363.2956183878136
M4_Y14055,4591,-3343.0524677431154
M4_Y14055,4592,-2236.549090722926
M4_Y14055,4593,-3318.4165810181685
M4_Y14055,3303,-3363.703295504879
M4_Y14055,4594,-2757.8735647752083
M4_Y14055,4595,-3363.020755543079
M4_Y14055,4596,-3357.0472796045037
M4_Y14055,370,-4885.721910151388
M4_Y14055,4597,-2034.2901293901468
M4_Y14055,4598,-3363.703316337808
M4_Y14055,4599,-3363.703300289229
M4_Y14055,640,-3363.7033002892285
M4_Y14055,641,-3363.703316337808
M4_Y14055,4600,-2730.2691427469463
M4_Y14055,1,-3363.703304661991
M4_Y14055,4601,-1890.4102041366928
M4_Y14055,643,-3363.703309752524
M4_Y14055,4602,-3363.7033184413663
M4_Y14055,1298,-3363.703317673984
M4_Y14055,645,-3363.703300596086
M4_Y14055,4,-4567.136089535862
M4_Y14055,4603,-3363.7033300966314
M4_Y14055,3023,-3290.758535438975
M4_Y14055,4604,-3363.7033185252767
M4_Y14055,3024,-3363.7033193411116
M4_Y14055,4605,-2714.0096362741006
M4_Y14055,4606,-1493.4620138143346
M4_Y14055,3266,-3363.703317673984
M4_Y14055,4607,-3363.7033030221282
M4_Y14055,4608,-2522.064897982252
M4_Y14055,725,-5940.108627595279
M4_Y14055,4609,-2730.2687225864665
M4_Y14055,4610,-2730.269074244044
M4_Y14055,4611,-2730.269074248594
M4_Y14055,5,-5939.920250636853
M4_Y14055,4612,-2730.2691427469354
M4_Y14055,1538,-1701.5059276468628
M4_Y14055,4613,-3316.5420863690474
M4_Y14055,44,-5756.412635362718
M4_Y14055,8,-5160.126889661948
M4_Y14055,4614,-2739.048926022671
M4_Y14055,4615,-2825.555858392054
M4_Y14055,4616,-2398.3763184358468
M4_Y14055,4617,-2398.3763184358468
M4_Y14055,4618,-2869.340260797281
M4_Y14055,4619,-3290.7585458953304
M4_Y14055,4620,-3290.758545893332
M4_Y14055,4621,-3290.7585458961285
M4_Y14055,237,-6344.1207240281965
M4_Y14055,63,-14260.117214686637
M4_Y14055,14,-5895.524264266405
M4_Y14055,882,-1789.9814928525152
M4_Y14055,1552,-3363.70331666204
M4_Y14055,3252,-3029.2904451422546
M4_Y14055,2409,-2739.0492511654575
M4_Y14055,4622,-3363.7033658353166
M4_Y14055,4623,-2739.048872635843
M4_Y14055,22,-6042.5218769816875
M4_Y14055,4624,-2820.1073846478653
M4_Y14055,46,-6063.724896885179
M4_Y14055,4625,-2820.1073876087416
M4_Y1418,133,-200.85550380931636
M4_Y1418,4626,-538.8695150175083
M4_Y1418,47,-695.0525685270278
M4_Y1418,873,-668.6557637307897
M4_Y1418,1870,-538.8628670574434
M4_Y1418,1170,-538.8634262344308
M4_Y1418,641,-538.8640957087273
M4_Y1418,3255,-538.8635006272993
M4_Y1418,1877,-532.596923938673
M4_Y1418,652,-589.8632697516754
M4_Y1418,347,-589.8632697516751
M4_Y1418,4627,-589.8475986595031
M4_Y1418,74,-1683.8995698856297
M4_Y1418,1,-538.8626996065784
M4_Y1418,4628,-548.4137151650514
M4_Y1418,644,-538.8642045078658
M4_Y1418,1298,-538.864442060517
M4_Y1418,645,-538.8634416238953
M4_Y1418,3,-599.6016243525636
M4_Y1418,59,-604.1937275894653
M4_Y1418,24,-728.6421728317198
M4_Y1418,4,-725.6950899800783
M4_Y1418,4629,-653.9452301280725
M4_Y1418,89,-604.1659879419179
M4_Y1418,388,-604.198134218545
M4_Y1418,8,-843.2804919733206
M4_Y1418,1542,-538.8637611357132
M4_Y1418,4630,-538.8637611366272
M4_Y1418,4631,-440.94766580092795
M4_Y1418,4632,-638.9008266485099
M4_Y1418,56,-609.8026327693956
M4_Y1418,4633,-644.3258458543453
M4_Y1418,4634,-661.8243370790677
M4_Y1418,2671,-632.4763434095684
M4_Y1418,4635,-574.2156437296863
M4_Y1418,11,-1334.4469342721927
M4_Y1418,26,-1063.510638714894
M4_Y1418,14,-1069.0281522133014
M4_Y1418,1999,-782.7954271831579
M4_Y1418,4636,-529.9037530075964
M4_Y1418,4637,-539.2729523384774
M4_Y1418,613,-599.6300807482343
M4_Y1418,884,-538.8622424840255
M4_Y1418,1786,-538.8637611399332
M4_Y1418,4638,-538.863877518184
M4_Y1418,93,-604.1986816889904
M4_Y1418,18,-845.5653527632771
M4_Y1418,4639,-538.864166482253
M4_Y1418,4640,-538.8629533517759
M4_Y1418,4641,-538.8642913345693
M4_Y1418,4622,-538.8629533532095
M4_Y1418,1793,-538.8641664735635
M4_Y1418,4642,-538.8642913326408
M4_Y1418,1061,-538.8641664681977
M4_Y1418,4643,-593.474995260961
M4_Y1418,4644,-593.4749952609612
M4_Y1418,4645,-532.6197381938765
M4_Y1418,1801,-538.8645718390977
M4_Y1418,1157,-200.85550380931636
M4_Y1418,46,-867.9497200894727
M4_Y14324,122,-5624.99604950228
M4_Y14324,1530,-5937.363970498933
M4_Y14324,123,-7716.899755307718
M4_Y14324,917,-7704.7432396168115
M4_Y14324,4646,-10248.85163899749
M4_Y14324,147,-7716.9290622693425
M4_Y14324,0,-7716.8969263871795
M4_Y14324,98,-9285.040577397975
M4_Y14324,4388,-6937.441541440526
M4_Y14324,168,-5041.104150212162
M4_Y14324,4647,-7621.811059626439
M4_Y14324,4648,-7693.453511295374
M4_Y14324,4649,-8039.3070347048215
M4_Y14324,4650,-8234.578851421991
M4_Y14324,2681,-8234.578851420378
M4_Y14324,581,-4.990808987308397e+17
M4_Y14324,3065,-8165.852635569537
M4_Y14324,40,-8379.632434139427
M4_Y14324,304,-8331.806969591857
M4_Y14324,47,-9679.897872736206
M4_Y14324,1170,-8427.107237837781
M4_Y14324,1,-7863.551034278235
M4_Y14324,3,-9415.868712067233
M4_Y14324,24,-12997.040310474698
M4_Y14324,4,-9569.016539187525
M4_Y14324,5,-10498.352575079602
M4_Y14324,4651,-8360.56618969352
M4_Y14324,7,-8919.808269815432
M4_Y14324,8,-8045.358576577548
M4_Y14324,48,-9531.303116460072
M4_Y14324,364,-9236.764741280347
M4_Y14324,240,-44553.5197623628
M4_Y14324,26,-46494.93749483427
M4_Y14324,13,-44549.06593876257
M4_Y14324,14,-9833.786990099974
M4_Y14324,1552,-8427.107231872958
M4_Y14324,884,-8427.107240094047
M4_Y14324,17,-8760.20152398739
M4_Y14324,18,-8331.806769452827
M4_Y14324,4652,-7944.85478754888
M4_Y14324,404,-9659.296042958762
M4_Y14324,20,-8331.80696959219
M4_Y14324,21,-8558.024602162312
M4_Y14324,165,-9495.671104417606
M4_Y14324,143,-9236.781113370556
M4_Y14324,22,-9236.765579232733
M4_Y14689,846,-1138.76089346738
M4_Y14689,213,-545.2950456695752
M4_Y14689,4653,-1030.4567475961967
M4_Y14689,4654,-1016.4045744213458
M4_Y14689,4655,-1038.1694314881959
M4_Y14689,274,-976.0569518153219
M4_Y14689,701,-1147.032289292322
M4_Y14689,1113,-1008.5830594854542
M4_Y14689,707,-1009.4044496151818
M4_Y14689,277,-738.8960373406617
M4_Y14689,4656,-1084.1271199101195
M4_Y14689,487,-851.2042041228357
M4_Y14689,4657,-833.9401261532468
M4_Y14689,4658,-811.2501500594008
M4_Y14689,4659,-803.8627346930651
M4_Y14689,4660,-805.6762445779217
M4_Y14689,635,-820.9059946107918
M4_Y14689,1052,-903.4638558375392
M4_Y14689,4661,-1027.1211075277042
M4_Y14689,4662,-1020.3251278187208
M4_Y14689,872,-1136.0370783753358
M4_Y14689,4663,-1146.5631763112517
M4_Y14689,4664,-1157.9101433518451
M4_Y14689,73,-1244.6763240863095
M4_Y14689,31,-1166.452627269161
M4_Y14689,4665,-1066.3421753257278
M4_Y14689,3017,-1038.60322930452
M4_Y14689,1,-1121.2694787041871
M4_Y14689,645,-1121.2698584892898
M4_Y14689,4666,-1121.2699618277281
M4_Y14689,4667,-1161.821679454557
M4_Y14689,3,-1166.6992399379687
M4_Y14689,24,-1166.7052829119846
M4_Y14689,4,-1166.6918420003574
M4_Y14689,3023,-1038.603240021026
M4_Y14689,4668,-1166.6076586022957
M4_Y14689,4669,-1166.60765908621
M4_Y14689,3268,-1700.6217917714332
M4_Y14689,5,-1910.897437102902
M4_Y14689,4391,-1166.6796586263877
M4_Y14689,1626,-1064.2213404384358
M4_Y14689,1402,-1064.221340433684
M4_Y14689,2207,-1381.728379886844
M4_Y14689,8,-1937.0426386765187
M4_Y14689,757,-894.9840555042456
M4_Y14689,11,-5607.200760228702
M4_Y14689,14,-5342.549667578216
M4_Y14689,27,-2.3120494676971862e+17
M4_Y14689,4670,-1025.3082810540575
M4_Y14689,882,-765.0194474683799
M4_Y14689,324,-1166.6796697401576
M4_Y14689,884,-1121.2697862302848
M4_Y14689,18,-1937.203792020999
M4_Y14689,4671,-1121.2699696059165
M4_Y14689,3801,-1125.848882174624
M4_Y14689,4672,-1121.2695963291537
M4_Y14689,2104,-1093.2986394183195
M4_Y14689,4560,-1016.9648055771721
M4_Y14689,22,-1816.497976835826
M4_Y14689,2521,-1817.0283569411938
M4_Y14689,1848,-2400.295198574335
M4_Y14791,2159,-801.040989379861
M4_Y14791,57,-794.9694867713147
M4_Y14791,701,-801.040989379861
M4_Y14791,28,-801.040989379861
M4_Y14791,2953,-801.040989379861
M4_Y14791,58,-785.3144499596791
M4_Y14791,145,-793.8130960371778
M4_Y14791,1334,-770.2813338860896
M4_Y14791,3815,-787.5331445119502
M4_Y14791,4673,-801.0429978261828
M4_Y14791,55,-821.7218675276298
M4_Y14791,30,-801.040989379861
M4_Y14791,73,-801.040989379861
M4_Y14791,31,-821.7587992644371
M4_Y14791,1470,-787.5553741119378
M4_Y14791,4674,-801.040989379861
M4_Y14791,263,-787.5553741119376
M4_Y14791,260,-801.1904629888367
M4_Y14791,1425,-801.040989379861
M4_Y14791,1,-733.2139583882648
M4_Y14791,1298,-733.2145494526931
M4_Y14791,3,-801.040989379861
M4_Y14791,24,-801.040989379861
M4_Y14791,4,-801.040989379861
M4_Y14791,6,-828.6281948474008
M4_Y14791,44,-843.3798254533201
M4_Y14791,3306,-787.533169985537
M4_Y14791,4675,-787.533685705751
M4_Y14791,35,-787.5331699855373
M4_Y14791,4676,-787.5336857057509
M4_Y14791,45,-801.040989379861
M4_Y14791,8,-801.040989379861
M4_Y14791,2026,-801.040989379861
M4_Y14791,356,-787.5331445119502
M4_Y14791,25,-787.5329224773159
M4_Y14791,181,-801.040989379861
M4_Y14791,364,-801.1367529049838
M4_Y14791,53,-801.040989379861
M4_Y14791,11,-821.9314910744743
M4_Y14791,63,-787.662966758165
M4_Y14791,26,-821.8368494155088
M4_Y14791,13,-822.1878416014401
M4_Y14791,14,-801.040989379861
M4_Y14791,884,-733.2120771969027
M4_Y14791,1786,-733.2001915122297
M4_Y14791,17,-801.040989379861
M4_Y14791,18,-801.040989379861
M4_Y14791,1335,-787.5329927766728
M4_Y14791,4622,-733.2134830347044
M4_Y14791,22,-865.7629394289703
M4_Y14791,561,-784.3141116893339
M4_Y14791,1090,-782.5569666871625
M4_Y14791,311,-786.1907086358965
M4_Y14791,3707,-767.5287690890278
M4_Y15120,273,-478.69731378931033
M4_Y15120,274,-1827.3143742380125
M4_Y15120,0,-6609.859957536433
M4_Y15120,239,-3230.192758588448
M4_Y15120,31,-3943.2977665574344
M4_Y15120,4,-3943.3239902066293
M4_Y15120,41,-3525.4125054145557
M4_Y15120,4677,-957.2338417094944
M4_Y15120,4678,-961.5833405631506
M4_Y15120,4679,-963.6732595983576
M4_Y15120,4680,-1002.6028228047776
M4_Y15120,4681,-964.8177534040684
M4_Y15120,8,-6608.0233119995255
M4_Y15120,53,-4554.319810597607
M4_Y15120,4682,-1201.60639680295
M4_Y15120,4683,-957.5815494030979
M4_Y15120,1218,-1061.463479656008
M4_Y15120,56,-2297.066708670717
M4_Y15120,1043,-2500.708935201066
M4_Y15120,69,-2349.361502339393
M4_Y15120,1268,-1819.8282345187044
M4_Y15120,1153,-959.389646914853
M4_Y15120,1382,-1006.5284214514269
M4_Y15120,11,-1052.3684861368342
M4_Y15120,4684,-966.4646132577199
M4_Y15120,658,-1037.7561511112006
M4_Y15120,4685,-1078.39824725939
M4_Y15120,268,-2861.3685221562755
M4_Y15120,77,-1135.2888057892121
M4_Y15120,698,-1150.4356826564965
M4_Y15120,4686,-1936.7688703903402
M4_Y15120,12,-1935.027428342405
M4_Y15120,14,-3128.219695683848
M4_Y15120,541,-2698.7067856625276
M4_Y15120,21,-5897.370846919184
M4_Y1519,133,-976.179155893997
M4_Y1519,1094,-1056.1652404416502
M4_Y1519,1296,-1010.3246330747053
M4_Y1519,112,-3093.947047596861
M4_Y1519,4626,-1105.8374826601084
M4_Y1519,4687,-1096.3194485793515
M4_Y1519,3831,-1096.3194485793515
M4_Y1519,4588,-889.4496260735351
M4_Y1519,4595,-1128.166875954085
M4_Y1519,4688,-1098.647426004661
M4_Y1519,4689,-1091.3194613249902
M4_Y1519,47,-1555.9855698917956
M4_Y1519,4690,-1093.0537649320681
M4_Y1519,641,-1105.8105913430315
M4_Y1519,31,-1271.074805627113
M4_Y1519,263,-1125.5735890427604
M4_Y1519,1337,-1151.6853112970596
M4_Y1519,4691,-1125.5735890427604
M4_Y1519,4692,-916.0654626916835
M4_Y1519,4693,-916.0654626916781
M4_Y1519,4694,-990.5146048752999
M4_Y1519,1,-1105.8112419548077
M4_Y1519,4628,-1138.5405540922645
M4_Y1519,4695,-1105.8103845114813
M4_Y1519,643,-1105.8103845189498
M4_Y1519,644,-1105.8103818116674
M4_Y1519,3261,-1105.8103845114813
M4_Y1519,645,-1105.8105858885422
M4_Y1519,3021,-1105.810595169347
M4_Y1519,24,-1269.3051883477133
M4_Y1519,4,-1136.6280661991848
M4_Y1519,4696,-1125.5875491657707
M4_Y1519,4697,-879.6794681499024
M4_Y1519,4698,-879.7801653810961
M4_Y1519,4699,-1105.8105951526284
M4_Y1519,4700,-1105.8105951507325
M4_Y1519,3266,-1105.8105951563705
M4_Y1519,4701,-1105.8105951412585
M4_Y1519,4702,-1105.8105951476489
M4_Y1519,3267,-1105.8103820650897
M4_Y1519,4703,-1105.811204825791
M4_Y1519,1883,-1105.8137659372842
M4_Y1519,35,-1100.5569419510903
M4_Y1519,2207,-1238.900756652306
M4_Y1519,4704,-1150.6529674035037
M4_Y1519,8,-1274.7365157730542
M4_Y1519,356,-1100.5598014709199
M4_Y1519,25,-1109.6992514025696
M4_Y1519,3622,-1100.5195578654577
M4_Y1519,4617,-1042.928132083086
M4_Y1519,4618,-1028.3111253989666
M4_Y1519,4705,-1097.198529570707
M4_Y1519,4706,-1105.8144732440383
M4_Y1519,11,-1492.3099745488585
M4_Y1519,63,-1125.593239285817
M4_Y1519,514,-1105.8155362938796
M4_Y1519,14,-1269.508869156221
M4_Y1519,4707,-1105.8118138592479
M4_Y1519,4708,-1105.809959562071
M4_Y1519,1850,-1141.3779548956702
M4_Y1519,3707,-1180.127735474857
M4_Y1519,46,-1324.6555306115847
M4_Y1541,846,-1903.676024936675
M4_Y1541,121,-1423.3558543034635
M4_Y1541,133,-1677.0813178041733
M4_Y1541,847,-1384.9349591627438
M4_Y1541,4709,-1699.4825928303394
M4_Y1541,1365,-1699.4825928303394
M4_Y1541,431,-1699.4825928303394
M4_Y1541,274,-1699.4825928303394
M4_Y1541,4710,-1699.4825928303394
M4_Y1541,57,-1699.4825928303394
M4_Y1541,701,-1699.4825928303394
M4_Y1541,4418,-1699.4825928303394
M4_Y1541,1113,-1699.4825928303394
M4_Y1541,4711,-1699.4825928303394
M4_Y1541,4712,-1699.4825928303394
M4_Y1541,1070,-1699.4825928303394
M4_Y1541,303,-1699.4825928303394
M4_Y1541,28,-1699.4825928303394
M4_Y1541,4713,-1699.4825928303394
M4_Y1541,4714,-1699.4825928303394
M4_Y1541,4715,-1699.4825928303394
M4_Y1541,2019,-1678.950788439018
M4_Y1541,293,-1857.301739664631
M4_Y1541,47,-1834.1710214575085
M4_Y1541,346,-1699.4825928303394
M4_Y1541,31,-1887.9034766171717
M4_Y1541,347,-1804.7456455553033
M4_Y1541,4716,-1804.6124466035653
M4_Y1541,3611,-1886.9912986101708
M4_Y1541,4667,-1887.0963052208565
M4_Y1541,3,-1887.0963046023223
M4_Y1541,24,-1888.2045478958908
M4_Y1541,4,-1887.0766414361835
M4_Y1541,52,-1797.3643898775786
M4_Y1541,388,-1887.876434806657
M4_Y1541,8,-1888.5524535211816
M4_Y1541,114,-1805.6989041965173
M4_Y1541,2443,-1699.4825928303394
M4_Y1541,1268,-1699.4825928303394
M4_Y1541,11,-2761.896901141563
M4_Y1541,13,-4847.47346216093
M4_Y1541,14,-3020.229865470477
M4_Y1541,4717,-1699.4825928303394
M4_Y1541,4718,-1699.4825928303394
M4_Y1541,2818,-1834.9434980527008
M4_Y1541,4719,-1804.7457406281053
M4_Y1541,1439,-1887.0963044723408
M4_Y1541,18,-1888.5524735564366
M4_Y1541,2181,-1699.4825928303394
M4_Y15626,4720,-2613.8059345278593
M4_Y15626,804,-2000.5978970592398
M4_Y15626,4721,-2309.452365422113
M4_Y15626,4722,-2769.321701858434
M4_Y15626,112,-2266.2851499111744
M4_Y15626,4723,-2447.988699535779
M4_Y15626,4724,-2432.85003058606
M4_Y15626,718,-2618.1829208743375
M4_Y15626,4725,-2447.988699535779
M4_Y15626,719,-2329.0651055407575
M4_Y15626,31,-6394.645280674835
M4_Y15626,264,-3254.188663495581
M4_Y15626,4,-3254.1878499002123
M4_Y15626,5,-6627.251504994248
M4_Y15626,52,-2594.778209817043
M4_Y15626,2922,-2312.3565879036387
M4_Y15626,89,-3254.1767094271254
M4_Y15626,8,-2818.7145340665834
M4_Y15626,114,-7580.467378787041
M4_Y15626,38,-3202.159508876313
M4_Y15626,821,-3372.4387830177843
M4_Y15626,4726,-3385.4345088015957
M4_Y15626,26,-13087.217343754775
M4_Y15626,13,-13719.502123378988
M4_Y15626,14,-7109.056540807375
M4_Y15626,15,-10876.706483139766
M4_Y15626,4727,-2212.6590956992222
M4_Y15626,4728,-2430.6540478623797
M4_Y15626,107,-2335.778768918694
M4_Y15626,4729,-2264.990903942043
M4_Y15626,253,-2380.049709357507
M4_Y15626,995,-2205.0268431061704
M4_Y15626,17,-3654.203147079325
M4_Y15626,18,-3654.2019999808304
M4_Y15626,21,-5218.510709938343
M4_Y15626,4730,-3408.1805387125555
M4_Y15626,2292,-3232.457056094063
M4_Y15626,22,-5438.552034114093
M4_Y15626,177,-3595.5974001247414
M4_Y15903,732,-1121.5124046559783
M4_Y15903,4731,-1976.7445630466348
M4_Y15903,40,-1058.984010682999
M4_Y15903,304,-1121.5246430111272
M4_Y15903,4732,-1485.293157431203
M4_Y15903,297,-1160.493537518751
M4_Y15903,4733,-1674.4378656817132
M4_Y15903,31,-1674.431400914914
M4_Y15903,1,-1470.5671098223545
M4_Y15903,3,-3446.030896239581
M4_Y15903,24,-2417.035570334142
M4_Y15903,4,-2797.0420333303714
M4_Y15903,52,-2033.2640301560796
M4_Y15903,45,-1121.5124046559756
M4_Y15903,8,-1121.5246761825956
M4_Y15903,75,-1.3965557861612358e+17
M4_Y15903,25,-1121.5131921429677
M4_Y15903,4734,-1174.6390178083382
M4_Y15903,593,-1121.9263832612849
M4_Y15903,1763,-1361.676076882786
M4_Y15903,53,-1036.820825213768
M4_Y15903,160,-1121.5246761841088
M4_Y15903,76,-1710.6013697362457
M4_Y15903,39,-1921.3481138505776
M4_Y15903,1485,-3609.3028044144326
M4_Y15903,490,-1581.5532857673745
M4_Y15903,11,-1685.4790453722023
M4_Y15903,268,-1689.6562679501797
M4_Y15903,77,-1685.971664394078
M4_Y15903,336,-1685.9324425716306
M4_Y15903,26,-1686.2473437579472
M4_Y15903,13,-1684.7287896500484
M4_Y15903,14,-1685.9498661162168
M4_Y15903,365,-1686.0069769554204
M4_Y15903,15,-4195.4555242180995
M4_Y15903,111,-4297.302989756535
M4_Y15903,1222,-1120.1026029548245
M4_Y15903,414,-1121.5153185290378
M4_Y15903,17,-1121.5127396047471
M4_Y15903,1492,-1121.5136227357455
M4_Y15903,18,-1121.5124858231397
M4_Y15903,22,-4658.140894344345
M4_Y15920,604,-322.4758508367559
M4_Y15920,607,-666.1327893714824
M4_Y15920,101,-359.0622563942281
M4_Y15920,390,-358.96034854248427
M4_Y15920,55,-278.6994813861196
M4_Y15920,29,-350.2721326687769
M4_Y15920,31,-287.6122989123987
M4_Y15920,2119,-352.75213028010916
M4_Y15920,74,-436.0527565440205
M4_Y15920,4735,-359.05945856863264
M4_Y15920,4736,-568.2793178771177
M4_Y15920,4737,-568.2794502927346
M4_Y15920,4738,-403.3831302102747
M4_Y15920,4739,-436.05275654390226
M4_Y15920,4740,-443.4526801193368
M4_Y15920,4741,-359.05943065919524
M4_Y15920,51,-359.0387140421413
M4_Y15920,4742,-359.05945593036694
M4_Y15920,4743,-359.04911377095044
M4_Y15920,1,-1523.8531170163237
M4_Y15920,264,-358.6658725972432
M4_Y15920,1263,-831.0939668821387
M4_Y15920,3,-287.61204454777646
M4_Y15920,59,-287.61222714330466
M4_Y15920,24,-359.0598152676316
M4_Y15920,4,-283.671036347849
M4_Y15920,377,-288.98106001222595
M4_Y15920,724,-423.9031575268013
M4_Y15920,86,-509.0913657597063
M4_Y15920,5,-531.6331545873086
M4_Y15920,60,-532.0849691454684
M4_Y15920,611,-217.6141412841394
M4_Y15920,4744,-287.6122819870129
M4_Y15920,89,-287.61229425501557
M4_Y15920,388,-230.49134900493178
M4_Y15920,8,-2492.0056751354477
M4_Y15920,4745,-532.0855931974816
M4_Y15920,4746,-413.3647939516701
M4_Y15920,39,-5415.777982634518
M4_Y15920,11,-18174.69820441403
M4_Y15920,12,-2136.614360302806
M4_Y15920,240,-18177.362602563244
M4_Y15920,14,-3851.572540248363
M4_Y15920,3818,-530.0169332858025
M4_Y15920,3788,-230.491214567634
M4_Y15920,3518,-532.0853766873483
M4_Y15920,613,-230.49115577626372
M4_Y15920,4747,-230.49118579785528
M4_Y15920,324,-568.2811612901424
M4_Y15920,884,-1523.8531057890332
M4_Y15920,93,-230.49119671951834
M4_Y15920,94,-568.2793571114424
M4_Y15920,18,-2724.8167153257564
M4_Y15920,1403,-299.13244313951895
M4_Y15920,97,-323.7611141981426
M4_Y15920,22,-2209.275053012068
M4_Y1596,449,-1867.6274318506353
M4_Y1596,47,-1642.0173466537146
M4_Y1596,4748,-1642.8049865889925
M4_Y1596,4749,-1648.6296983221407
M4_Y1596,873,-1646.9539585396528
M4_Y1596,4750,-1646.9539585396528
M4_Y1596,4751,-1642.1256244097196
M4_Y1596,31,-2152.7082512074494
